business,"LONDON (Reuters) - Oil prices have surged to a new high of \$47 a barrel after a new threat by rebel militia against Iraqi oil facilities, and as the United States says inflation has stayed in check despite rising energy costs. "
business,"NEW YORK, August 18 (New Ratings)  The Halliburton Company (HAL.NYS) has reportedly gained more time to justify its bills to the US Army, regarding the company #39;s contract to provide logistic services to the US troops in Iraq. "
business,"Telecommunications companies Swisscom AG and Telekom Austria AG are in talks over a possible merger, Swisscom said in a statement late Tuesday. "
science,"Version 7.2 is the first update since mid-2003. The new release is based on version 1.7 of Mozilla, the most recent version of the Mozilla internet application suite. "
science,"Specialist in productivity-enhancing host access, Attachmate, today announces the launch of  #39;next generation #39; emulation with EXTRA! Mainframe Server Edition version 8.0 for Windows XP. EXTRA! Mainframe Server Edition offers: 1) complete security framework ..."
science,"AP DE BON DESIR, Quebec, Aug. 11 - A few miles from this spit along the pink granite coast of the Gulf of St. Lawrence, there is a sheltered cove that has witnessed the full span of the human relationship with whales. "
sports,ATHENS (Reuters) - Greece #39;s top two sprinters pulled out of the Olympics on Wednesday after inflicting six days of embarrassment on their country over a hide-and-seek contest with anti-doping enforcers. 
sports,ANCIENT OLYMPIA (Reuters) - American Kristin Heaston launched the shot 16.41 metres to become the first woman to compete at Olympia in the first athletics meeting in the tree-lined grove since the ancient Games were abolished in AD 393. 
world,"POLICE defused a bomb near Premier Silvio Berlusconi #39;s villa on the island of Sardinia early today following a tip-off from a radical leftist group, shortly after a visit by British Prime Minister Tony Blair. "
world,"MOSCOW, Aug. 18 (Xinhuanet) -- Three Georgian servicemen were killed while five others were wounded in overnight fighting in Georgia #39;s breakaway province of South Ossetia, Russian news agencies reported, citing Georgian officials. "
business," LONDON (Reuters) - OPEC producers have said they see little  impact on economic growth so far from oil's relentless price  surge, which Wednesday racked up yet another record high."
science,"Reuters - Tens of thousands of Pakistanis\endured hours of stifling heat this week to accept an offer of\free mobile phone connections, a sign of the pent-up demand in\a country where cell phone usage has remained low."
science," ISLAMABAD (Reuters) - Tens of thousands of Pakistanis  endured hours of stifling heat this week to accept an offer of  free mobile phone connections, a sign of the pent-up demand in  a country where cell phone usage has remained low."
science,"Waves over 20m high are getting bigger, more frequent and are eroding Britain's Atlantic coast, experts say."
world,AP - An official once in charge of guarding cultural relics has been sentenced to death in China's biggest antiquities theft case since the start of communist rule in 1949.
world,Iraq's National Conference refused today to send a second delegation to negotiate an end to fighting between U.S. troops and loyalists of Shiite cleric Moktada al-Sadr.
business,"Google, Inc. significantly cut the expected share price for its initial public stock offering this morning, signaling lower-than-anticipated demand for the most highly publicized new stock since the late 1990s. "
business,US stocks are seen off a touch at the open Wednesday as the price of oil continues to plague investor sentiment. 
business,BOSTON (AP) -- The layoffs are a result of Bank America #39;s merger with FleetBoston Financial Corporation. 
science,"The two newly spotted, faint moons are about 3 miles and 4 miles across, and roughly 200,000 kilometres from Saturn #39;s centre. "
science,IBM #39;s new eServer allows users to run multiple OS environments at the same time to increase efficiency. Customers can purchase the machine based on the processing power they need. The server comes in configurations from one to four-way and ...
sports,"ATHENS, Greece - Michael Phelps, seeking his sixth medal of the Athens Olympics, advanced in the 200-meter individual medley Wednesday with a conservative swim. "
sports,"According to White Sox manager Ozzie Guillen, umpire Hunter Wendelstedt filed a claim that said Guillen spat on him during an Aug. 9 argument, a big reason Guillen was dealt with so severely by Major League Baseball. "
world,"Militia fighters loyal to the radical cleric Moqtada al-Sadr today continued to battle US soldiers in Najaf, hours after a delegation from Iraq #39;s national conference had left the city empty-handed when its truce offer was turned down. "
world,Police defused a bomb near Italian Premier Silvio Berlusconi #39;s villa in Sardinia early today shortly after Tony and Cherie Blair ended a visit to the Italian leader. 
world,The family of the murdered journalist Daniel Pearl has appealed to American politicians not to use his name in their election campaigns. 
business,"Reuters - New applications for U.S. home loans\rose last week while refinancings surged, as 30-year mortgage\interest rates fell to their lowest level in over four months,\an industry group said on Wednesday."
business," NEW YORK (Reuters) - New applications for U.S. home loans  rose last week while refinancings surged, as 30-year mortgage  interest rates fell to their lowest level in over four months,  an industry group said on Wednesday."
world,AFP - German Chancellor Gerhard Schroeder said that the hike in oil prices was not currently hurting the eurozone's biggest economy but that he was closely watching the cost of crude.
world,"AP - A rocket slammed into a busy market in the northern Iraqi city of Mosul on Wednesday, killing at least five civilians, a U.S. military spokeswoman said."
science,"Google, Inc. significantly cut the expected share price this morning for its initial public stock offering, signaling lower-than-anticipated demand for the most highly publicized new stock since the late 1990s."
science,Countries begin test programs--get ready for a facial scan the next time you take an overseas flight.
world,"AFP - Eight men arrested in anti-terrorist raids two weeks ago were set to appear in a high-security court in London on charges of conspiracy to murder and plotting radioactive, chemical or explosive attacks."
world,"Palestinian leader Yasser Arafat makes a rare admission that ""unacceptable mistakes"" have been made under him."
world,NEW YORK - U.S. stocks are seen off a touch at the open Wednesday as the price of oil continues to plague investor sentiment...
world,"RAMALLAH, West Bank - Yasser Arafat acknowledged Wednesday that the Palestinian Authority had made mistakes, but the rare admission appeared to be aimed more at deflecting criticism about his corrupt government than making real changes.    In a decade at the helm of the Palestinian Authority, Arafat has resisted attempts to get him to fight official corruption, reform the security services and relinquish some of his near-absolute powers..."
business,"NEW YORK (Reuters) - Google Inc., the world #39;s most popular Web search engine, slashed the price of its share offering Wednesday, as what had been touted as the hottest dot-com listing in years fell prey to worry about a slump in ..."
business,News of an RCMP criminal investigation of Nortel Networks and its financial accounting practices sent the company #39;s shares down slightly on Tuesday. 
business,"The palm trees that narrowly missed Leo Berard #39;s pondside condominium in Naples, Fla., when they toppled Friday spared him from major repairs on his second home. "
business,"GALESBURG - Knox County State #39;s Attorney Paul Mangieri, discussing a lawsuit he plans to file against Maytag Corp., said Tuesday he was shocked when the company announced in October 2002 it was closing the Galesburg Refrigeration Products ..."
science,"The majority of viruses intercepted by MessageLabs since January have the potential for spam distribution, according to a report by the e-mail security firm. It suggests that the virus authors are now making money by collaborating with spammers. "
science,"Microsoft has unveiled Host Integration Server (HIS) 2004, claiming that the legacy integration application will lower the cost of integrating existing IBM mainframe and midrange systems with Windows. "
science,"A tenth of the world #39;s irrigated crops - everything from lettuce and tomatoes to mangoes and coconuts - are watered by sewage. And much of that sewage is raw and untreated, gushing direct from sewer pipes into fields at the fringes of the developing ..."
science,Car giant Ford is reportedly abandoning a \$200m web-based purchasing project because it can #39;t get the software to work properly. 
sports,Two of Greeks most adored athletes have pulled themselves out of their host country #39;s Olympics. Sprinters Kostas Kenteris and Katerina Thanou missed an International Olympic Committee mandatory drug test last week. Thanou and Kenteris were then involved ...
sports,"ATHENS, Greece -- The American women #39;s gymnasts were in contention for the team gold medal Tuesday night, needing a big finish to beat the Romanians. Courtney Kupets, who had to be replaced on the balance beam because of a pulled hamstring, decided to ..."
sports,"With 17 days to go before their World Cup qualifying campaign begins, England are back in action with plenty to prove after the disappointment of Euro 2004 elimination. "
sports,"Athens, Greece (Sports Network) - American Rebecca Giddens captured the silver medal today in the Women #39;s K1 kayak singles competition at the Summer Olympics in Athens. "
world,"ROME (Reuters) - A bomb has been defused overnight near the Sardinian holiday villa of Prime Minister Silvio Berlusconi hours after a visit by Tony Blair, Italian police say. "
world,"MARK COLVIN: The Foreign Minister, Alexander Downer, has met North Korea #39;s Foreign Minister and the President of the Supreme Peoples #39; Assembly in Pyongyang. As one of the few Western nations with diplomatic relations with the isolated totalitarian state, ..."
world,"Nepal #39;s capital, Kathmandu, has been paralyzed by Maoist rebels, who have imposed a virtual blockade of the city. "
world,"Pakistan has announced bounties and published photographs of six wanted terrorist suspects, including a senior al-Qaida operative accused of masterminding two attempts to assassinate President Pervez Musharraf. "
science,Microsoft is making its important security update for Windows XP available on auto-update servers today.
science," BioVeris Corp. stands to lose most or all of its \$41.2 million investment in a joint venture with its chief executive's son if he doesn't raise money to keep it operating, the company said yesterday in its quarterly filing with the Securities and Exchange Commission."
world,"AP - Three Georgian peacekeepers were killed in overnight shooting in South Ossetia, officials said Wednesday, while Russia scoffed at Georgia's appeal for foreign mediation in the breakaway region where daily exchanges of gunfire have stoked fears of war."
world,"At the National Underground Railroad Freedom Center in Cincinnati, slavery's evil becomes palpable; so does a sense of progressive enlightenment."
business,"Reuters - Brookstone Inc. (BKST.O), a retailer\specializing in gadgets and personal electronics, on Wednesday\posted a narrower quarterly loss on strong Father's Day sales\and raised its profit forecast for the full year."
business," APPLIED MATERIALS INC. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=AMAT.O target=/stocks/quickinfo/fullquote""&gt;AMAT.O&lt;/A&gt;:"
sports,"AP - Two U.S. men advanced to the final of the shot put Wednesday, hoping to make even more history at the ancient site that gave birth to the Olympics 2,780 years ago."
world,Police in Ireland question two men arrested in Dublin in connection with the murder of the daughter of Malawi's chief justice.
world,The US and rights groups condemn the acquittal in Haiti of an ex-paramilitary leader accused of murder.
business,"AFP - The Bank of England's nine-member monetary policy committee voted unanimously to raise interest rates by 25 basis points to 4.75 percent earlier this month, official records showed."
business,"Reuters - Clothing retailer Talbots Inc. (TLB.N)\on Wednesday posted a slight increase in quarterly profit,\meeting its lowered forecast, as it sold more merchandise at\full price and recorded a tax benefit."
business,Air France becomes the latest major airline to raise ticket prices in response to higher fuel costs.
science,"BT is lifting distance limits on broadband enabled exchanges, so that 1m more can get high-speed net."
business,"The search-engine giant, which was expected to go public as early as Wednesday, instead has slashed the deal #39;s expected price range and cut the number of shares being sold by existing shareholder in half. The new parameters suggest a newly public Google ..."
business,"WASHINGTON - The US army said it had suspended its decision to partially withhold payments to Halliburton, the biggest US contractor in Iraq. "
business,BOSTON A published report reveals that Bank of America plans to lay off hundreds of tellers and other branch employees at Fleet banks today. 
business,"Applied Materials, the world #39;s largest manufacturer of chip-making tools, said on Tuesday that its third-quarter revenue doubled, leading to \$441 million in profit. "
science," quot;DRC quot; was developed in 1997 as a technology that changed a standard television signal format to a high-definition signal format, based on the concept of establishing a higher definition signal format from scratch. The foundation of this technology was ..."
sports,"Aug. 18 (Bloomberg) -- Olympia, home of the Olympics for more than 12 centuries, hosted a track and field event for the first time in 1,611 years when the shot-putters of the Athens Games arrived at Greece #39;s most sacred sporting site. "
sports,"Longtime Warriors center Erick Dampier could be on the verge of finding a new home, 2 1/2 months after becoming a free agent. "
sports,LOS ANGELES (Ticker) -- Wilson Alvarez continues to pitch his best when the Los Angeles Dodgers need it most. 
world,"afrol News, 18 August - The governments of Rwanda and Burundi may again send troops into Congo Kinshasa (DRC) if Kinshasa does not finally take action against the militias still slaughtering Tutsis. Both claim Friday #39;s massacre was masterminded by ..."
world,A British soldier killed after clashes with militia forces in the southern Iraqi city of Basra was today named as Lance Corporal Paul David Trevor Thomas. 
business,"AFP - Japanese supermarket chain Seiyu, controlled by US retail giant Wal-Mart, said it incurred a net loss in the first half to June on the back of slow sales and early retirement costs."
business, LONDON (Reuters) - The dollar struggled to pull away from  August lows on Wednesday as investors wondered whether the  Federal Reserve would raise interest rates next month after  another round of weak U.S. data in the previous session.
science,"NEC Corp. has signed a contract with a Japanese bank for an RFID (Radio Frequency Identification) -based document management system, the company said Tuesday in a statement."
science,"Google Inc. lowered the target price per share for its initial public offering (IPO) on Wednesday, and asked the U.S. Securities and Exchange Commission (SEC) to give buyers additional time to reconsider their bids, according to a notice on the company's IPO Web site."
world,AFP - Freak storms packing howling winds and heavy rain that lashed Britain and France this week were set to continue after already causing significant destruction and the deaths of at least four people.
business," NEW YORK (Reuters) - Shares of Taser International Inc.  &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=TASR.O target=/stocks/quickinfo/fullquote""&gt;TASR.O&lt;/A&gt; rose before the bell on Wednesday after the company  said it had received five orders totaling more than \$741,000  for its stun guns."
science,AFP - Internet research engine giant Google Incorporated slashed billions of dollars from the target launch valuation of its stock in a major upset for the biggest technology flotation since the dot.com bubble burst four years ago.
world,AP - Singapore said Wednesday that it has suspended the import of all poultry and poultry products from neighboring Malaysia after avian influenza was discovered at a farm there.
world,"AP - Just a few miles from George W. Bush's former office at the state Capitol, a panel of religious experts weighed a question with relevance to many people of faith: How would Jesus vote?"
business,Crude oil prices reached a record high of \$47.04 (US) a barrel in pre-market trading Wednesday in New York on lingering concerns about supply from Iraq and Russia. 
business,"Demand for new home loans and refinancings jump as interest rates slide amid weak economic reports. NEW YORK (Reuters) - New applications for US home loans rose last week while refinancings surged, as 30-year mortgage interest rates fell to their lowest ..."
business,Air France and KLM ticket prices are to rise after the carriers imposed further surcharges to counter high fuel costs. 
business,"Nestle, the world #39;s biggest food and drink company, on Wednesday posted a first-half net profit of \$2.28 billion, up 0.02 percent on the year-earlier figure of \$2.03 billion. "
business,"Georgia Power and Savannah Electric will not have to pay for new research into energy-efficiency programs, the state Public Service Commission ruled Tuesday. "
science,From today home users will be able to get hold of Microsoft #39;s long-awaited update for Windows XP. The version of the SP2 security update for the Home Edition of XP has become available via its auto-update service. 
science,"The Cassini spacecraft has discovered two new moons at Saturn that may be the smallest bodies seen so far around the ringed planet, according to a NASA press release. "
sports,"ATHENS, Greece -- Greece #39;s top two sprinters pulled out of the Olympics today after inflicting six days of embarrassment on their country over a hide-and-seek contest with anti-doping enforcers. "
world,"German Chancellor Gerhard Schroeder confirmed on Wednesday that he and his wife have adopted a child, reported to be a girl from a Russian orphanage, but has called on the media to respect his family #39;s privacy. "
business,"Reuters - Shares of Taser International Inc.\(TASR.O) rose before the bell on Wednesday after the company\said it had received five orders totaling more than  #36;741,000\for its stun guns."
business,Reuters - Dillard's Inc. (DDS.N) on Wednesday\reported a narrower quarterly loss as the department store\operator cut costs.
science,"MacCentral - The PC market won't grow as fast in 2004 as originally predicted by Gartner Inc. analysts, as concerns about the overall health of the U.S. economy weigh on the market, the market research company said."
world,"PUNTA GORDA, Fla. - Until the electricity hums again and the debris is cleared, health officials are worried that there could be more deaths and injuries in Hurricane Charley's aftermath than during the storm itself..."
world,"LONDON - Eight men accused of plotting to commit murder and cause mayhem with radioactive materials, toxic gases, chemicals or explosives appeared in court Wednesday in a case linked to a U.S. terror alert this month..."
world,"ATHENS, Greece - Greek sprinters Kostas Kenteris and Katerina Thanou pulled out of the Athens Games on Wednesday, nearly a week after they missed a drug test and were later hospitalized following a suspicious motorcycle crash.   ""I'm withdrawing from the Olympics,"" Kenteris said after meeting with the International Olympic Committee's disciplinary commission..."
world,"SAN JOSE, Calif. - In a sign that Google Inc.'s initial public offering will not be as hot or big as expected, the Internet search giant reduced the number of shares to be sold by insiders and slashed its estimated per-share price range..."
business,Google cut the price of its share offering today as the new listing fell prey to worry about a slump in demand.
science,Observations by an international team of astronomers with the UVES spectrometer on ESO's Very Large Telescope at the Paranal Observatory (Chile) have thrown new light on the earliest epoch of the Milky Way galaxy.
science,"Google Lowers IPO Price, Limits Shares\\Google's IPO wasn't as popular as expected, apparently not as many fish bit at the Dutch Auction bait.  Google will be lowering its estimated price range to between \$85 and \$95 per share, down from its earlier prediction of \$108 and \$135 per share ..."
sports," ATHENS (Reuters) - The U.S. swimming team was slow off the  blocks but is heading for home at full speed propelled by  Tuesday's dramatic relay victory, U.S. women's head coach Mark  Schubert said on Wednesday."
sports,"Americans Aquil Abdullah and Henry Nuzum row their double scull furiously down the stretch to cross the line in a dead heat with Norway on Wednesday, winning both teams a spot in a rare seven-boat final."
world,"Reuters - Web surfers from Beijing to Berkeley\have made Google their search engine of choice, but some of\Europe's institutional investors have gone sour on the dot-com\on the eve of its initial public offering."
world,Microsoft is making its important security update for Windows XP available on auto-update servers today.
world,A general strike called by students in the state to protest against rebel bombings brings life to a standstill.
business,"NEW YORK (Reuters) - Google Inc. slashed the size of its closely watched initial public offering nearly in half to less than \$2 billion on Wednesday, splashing cold water on what has been touted as the hottest Internet IPO in years. "
business,"YUKOS has sold a 56 per cent stake in a Siberian natural gas company to the Anglo-Russian joint venture TNK-BP to pay off its crushing tax bill, Western oil sources and media reports said today. "
business,US stock futures pointed to a weaker start Wednesday as rising oil prices and a major price cut for Google Inc. #39;s highly anticipated initial public offering raised investors #39; eyebrows. 
business,"PARIS (Reuters) - Europe #39;s largest carrier Air France-KLM has joined rivals in raising its ticket prices to offset soaring jet fuel costs, but a leading bank has questioned how effective the surcharges will be in protecting airline profits. "
business,"NEW YORK (Reuters) - From the cradle to the grave. You can buy baby food, groceries, computers, furniture and a whole host of things at Costco -- now you can even find caskets at some of its stores. "
business,SYDNEY : Global mining giant BHP Billiton posted the biggest net profit in Australian corporate history as soaring commodities prices and strong demand from China pushed net profit up 83 percent to 3.51 billion US dollars. 
business,"Aug. 18 (Bloomberg) -- Nestle SA, the world #39;s largest food company, said first-half profit rose 2.1 percent, less than forecast, as sales in Western Europe declined and costs for sugar, milk and packaging increased. "
business,"HONG KONG China Mobile (Hong Kong), the world #39;s largest cellphone operator by customers, said Wednesday that first-half profit rose 7.8 percent from a year earlier after the company won more new customers than China Unicom by offering cheaper services. "
science,"The Cassini-Huygens spacecraft, a joint project of the US space administration (NASA), the European Space Agency (ESA) and the Italian space agency (ASI), has discovered two more small moons orbiting the planet Saturn, bringing the total to 33. "
sports,"ATHENS, Greece Aug. 18, 2004  Greek sprinters Kostas Kenteris and Katerina Thanou pulled out of the Athens Games on Wednesday, nearly a week after they missed a drug test and were later hospitalized following a suspicious motorcycle crash. "
world,Delegates to the Iraqi national conference in Baghdad are holding an unscheduled fourth day of talks. 
world,Officials in Georgia say at least two soldiers have been killed and five wounded in the latest battles with separatist fighters in the breakaway region of South Ossetia. 
world," quot;We believe the six parties have the willingness to continue to promote the procedure of peaceful talks, quot; China #39;s Foreign Ministry said.  quot;We ..."
world,KATHMANDU : Maoist rebels cut off routes to Nepal #39;s capital Kathmandu in their first blockade of the city since they launched their insurgency to overthrow the constitutional monarchy eight years ago. 
world,UN Secretary General Kofi Annan says the Burmese military government #39;s plan for democracy will fail without input from the opposition National League for Democracy. 
world,"PRESENTACION, Philippines (Reuters) - Philippine communist rebels freed Wednesday two soldiers they had held as  quot;prisoners of war quot; for more than five months, saying they wanted to rebuild confidence in peace talks with the government. "
business," NEW YORK (Reuters) - Stocks are set to open lower on  Wednesday after crude oil pushed to a fresh high overnight and  Google Inc. slashed its initial public offering price, which  appeared to dampen investor sentiment."
world,"Reuters - Vets at a Berlin zoo have been forced to\separate a baby rhino from his mother for fear she may\accidentally trample him to death, zoo officials said on\Tuesday."
world,"AP - Human rights activists on Wednesday condemned the detention of a Hong Kong pro-democracy politician for allegedly having sex with a prostitute, and his sentencing without trial to six months of ""re-education through labor."""
business," NEW YORK (Reuters) - Dillard's Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=DDS.N target=/stocks/quickinfo/fullquote""&gt;DDS.N&lt;/A&gt; on Wednesday  reported a narrower quarterly loss as it cut costs, but a drop  in same-store sales caused the latest results to miss Wall  Street's estimates by a wide margin."
business,"BRUSSELS, August 18 (Xinhuanet) -- Eurozone annual inflation fell from 2.4 percent in June to 2.3 percent in July 2004, the Statistical Office of the European Union (Eurostat), reported on Wednesday. "
sports,ATHENS (Reuters) - The United States men #39;s basketball team could breathe a sigh of relief on Wednesday after its first win but lingering concerns over a lack of outside shooting and team defense have coach Larry Brown scrambling for ...
sports,"ATHENS, Aug. 18 (Xinhuanet) -- Dutch legendary cyclist Leontien Zijlaard-van Moorsel won women #39;s road individual time trial at Athens Olympics with a time of 31:11.53 on Wednesday, ahead of Deirdre Demet-Barry of United States and Karin Thuerig of ..."
world,"BAGHDAD, Aug. 18 (Xinhuanet) -- Iraqi Defence Minister Hazem al-Shaalan on Wednesday demanded Shiite militants in the holy city of Najaf surrender within hours, or the Iraqi troops would launch a large-scale attack on them. "
world,"African regional leaders gather Wednesday, in Tanzania for a summit on Burundi #39;s peace process, but the recent massacre of Congolese Tutsi in a UN refugee camp is expected to be high on the agenda. "
business,Reuters - Monsanto Co. (MON.N) on Wednesday said\the U.S. Justice Department has closed an inquiry into\potential antitrust issues regarding a key ingredient used in\its Roundup herbicide.
business,"Reuters - Brown Shoe Co. Inc. (BWS.N) on\Wednesday posted a 32 percent drop in quarterly earnings, hurt\by slack sales from its children's unit, Bass wholesale\business and Naturalizer chain."
business," NEW YORK (Reuters) - Brown Shoe Co. Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=BWS.N target=/stocks/quickinfo/fullquote""&gt;BWS.N&lt;/A&gt; on  Wednesday posted a 32 percent drop in quarterly earnings, hurt  by slack sales from its children's unit, Bass wholesale  business and Naturalizer chain."
science,German business software vendor SAP AG issued a warning to customers not to provide confidential information on the phone to people claiming to be company support staff.
world,Separatist militants kill four members of a Muslim family while police shoot dead a senior militant leader in Kashmir.
world,"ANCIENT OLYMPIA, Greece - Two U.S. men advanced to the final of the shot put Wednesday, hoping to make even more history at the ancient site that gave birth to the Olympics 2,780 years ago..."
world,"SAN JOSE, Calif. - In a sign that Google Inc.'s initial public offering will not be as hot or big as expected, the Internet search giant slashed its estimated per-share price range and reduced the number of shares to be sold by insiders..."
business,Oil prices surged to a new high above \$47 a barrel spurred by concern for the safety of oil facilities in Iraq.
world,The decision was made today after the rebel cleric Moktada al-Sadr refused to meet with its first peace team on Tuesday.
business,"When Internet search engine company Google, Inc., of Mountain View, begins to sell shares to the general public -- something expected to happen later this week -- the initial price is expected to be between \$85 and \$95 per share. The company had earlier ..."
business,"China #39;s largest cell phone service provider, China Mobile (Hong Kong) Ltd., reported a 7.8 percent jump in first-half profits Wednesday as its number of subscribers rose by 23 percent. "
science,Intel has delayed its planned entry into the widescreen high-definition television (HDTV) market until next year. 
science,"The firm #39;s E-mail Security Intelligence report, which covers the first half of 2004, highlights the worrying trend of virus writers linking up with spammers; together they are creating a more refined threat to e-mail security. "
science,Microsoft has announced the imminent availability of Host Integration Server 2004 in a bid to compete with IBM #39;s WebSphere. 
science,"Researchers in the field of cryptography have been successfully breaking the hash functions that are used to secure the privacy of electronic communications, threatening the integrity of digital signatures, according to a report on Slashdot. "
sports,"Australia #39;s Olympic 1,500 metres champion Grant Hackett says long-distance swimmers are being robbed of their chance to shine at the Athens Games. "
business, LONDON (Reuters) - Oil prices surged to a new high above  \$47 a barrel on Wednesday on evidence from major economies that  energy costs are not substantially slowing the economic growth  that fuels oil demand. Fresh threats by rebel militia in Iraq  against oil facilities helped underpin price gains.
science,"By LINDSEY TANNER    CHICAGO (AP) -- Men with prostate cancer that doesn't appear to have spread have better survival chances when they get short-term hormone treatment along with standard radiation, rather than radiation alone, a small study found.    Almost five years after treatment, six men in the radiation-only study group died of prostate cancer; none of the men who got combined treatment died of prostate cancer..."
science,"By MIKE SCHNEIDER     PUNTA GORDA, Fla. (AP) -- Until the electricity hums again and the debris is cleared, health officials are worried that there could be more deaths and injuries in Hurricane Charley's aftermath than during the storm itself..."
science,"AP - Several species of sea turtles in Malaysia could vanish in a few years, largely due to illegal poaching of the creatures and their eggs, scientists warned on Wednesday."
science,SPACE.com - Ask science fiction fans about the future and no doubt they'll tell you it's full of flying cars.
science,SPACE.com - Black holes are complex beasts. Among their mysterious traits are intense jets of matter that sometimes shoot out from the rotational poles at nearly light-speed.
world,"Reuters - Democrat John Kerry on Wednesday\planned to attack President Bush's proposal to withdraw 70,000\American troops from Europe and Asia as a threat to national\security that could blunt the war on terror, campaign aides\said."
business,"Aug. 18 (Bloomberg) -- Google Inc., on the eve of pricing the second-biggest Internet initial public offering, slashed the value of the sale almost in half amid the worst market for US IPOs in almost two years. "
business,"Oil prices have continued their record-breaking run on Wednesday, busting through the \$47-mark amid concerns that demand will outstrip supply. "
business,"US officials have expressed concern about the fate of Yukos, the Russian oil company. Yukos shares have dropped sharply in value since the Russian government demanded it pay nearly three and a half billion dollars in back taxes. Russian authorities accuse ..."
business,"Dillard #39;s Inc. posted a narrower second-quarter loss Wednesday due to cost cutting, but missed Wall Street expectations by a whopping 15 cents per share. "
business,"NEW YORK (Reuters) - US stocks fell at the open on Wednesday after crude oil pushed to a fresh high and Google Inc. slashed its initial public offering price, which appeared to dampen investor sentiment. "
business,"NEW YORK (Reuters) - E*Trade Financial Corp. (ET.N: Quote, Profile, Research) , a major online broker, on Wednesday said customer stock trading for the month of July dropped 1.6 percent from June as investors curbed their enthusiasm for trading stocks. "
business,"NEW YORK (Reuters) - Brown Shoe Co. Inc. (BWS.N: Quote, Profile, Research) on Wednesday posted a 32 percent drop in quarterly earnings, hurt by slack sales from its children #39;s unit, Bass wholesale business and Naturalizer chain. "
business,"Cendant #39;s (NYSE: CD) got many revenue streams, and apparently they all lead home. So perhaps it #39;s understandable to see the multifaceted company pull back from the pending sale of its mortgage business. Last month Cendant revealed that it was in talks to ..."
science,"KIJAL, Malaysia, Aug 18 (Reuters) - Malaysia, once a major breeding ground, is in danger of losing its ocean-roaming leatherback turtles as humans eat their eggs, trap them in fishing nets and encroach on nesting sites, scientists said on ..."
sports,"ATHENS (Reuters) - The US swimming team was slow off the blocks but is heading for home at full speed propelled by Tuesday #39;s dramatic relay victory, US women #39;s head coach Mark Schubert said on Wednesday. "
sports,"Greek Olympic 200 metre champion Costas Kenteris, the focus of an Olympic doping scandal, has withdrawn from the Athens Games  quot;out of a sense of responsibility quot;. "
sports,"ATHENS, Greece  It began with Allen Iverson  The Answer, the captain, the leader of Team USA  forgetting about the fractured bone in his right thumb and courageously hitting the floor against Greece in full regalia. "
sports,"THENS - The critical eye, firm hand and warm embrace of Bela Karolyi have molded women #39;s gymnastics for the past three decades, producing the perfection of Romania #39;s Nadia Comaneci in 1976 and the sparkle of America #39;s Mary Lou Retton in ..."
world,"BUJUMBURA, Aug 18 (Reuters) - Police in Burundi #39;s capital Bujumbura fired tear gas at crowds on Wednesday, protesting against the massacre of at least 160 Congolese Tutsis at a United Nations refugee camp in the west of the country. "
business,"Reuters - BellSouth Corp. (BLS.N) said on\Wednesday its new labor contract had triggered a  #36;3.3 billion\increase in its estimates of future retiree medical costs,\reducing fourth-quarter earnings by 3 cents to 4 cents a share."
business,"Crude oil prices surged again Wednesday, rising above \$47 a barrel amid lingering concerns in supply from Iraq and Russia."
business,The High Street bank could be facing legal action over the transfer sensitive customer data overseas to call centres in India.
business,"Google cut its price range to between \$85 and \$95 a share, down from \$108 to \$135, valuing the company at as much as \$25.8 billion."
science,"Microsoft Corp. has delayed automated distribution of a major security upgrade to its Windows XP Professional operating system, citing a desire to give companies more time to test it."
science,"This isn't your typical, humdrum, slate-colored computer. Not only is the PC known as the hip-e almost all white, but its screen and keyboard are framed in fuzzy pink fur. Or a leopard skin design. Or a graffiti-themed pattern."
science,"Six days a week, teens crowd the Blue Screen Gaming cybercafe to hunt each other down with assault rifles inside virtual computer worlds. In these video game halls, nobody gets hurt. But real-life violence has flared around some of these businesses, prompting municipal crackdowns."
science,"New York Attorney General Eliot Spitzer, who has sued many big-name drug makers for bilking the government with their drug prices, on Tuesday unveiled a Web site that allows consumers to compare prices at pharmacies in the state."
science,"&lt;p&gt;&lt;/p&gt;&lt;p&gt; WASHINGTON (Reuters) - U.S. telephone and cable companiessaw the growth of high-speed Internet services slow in thesecond quarter to the lowest rate in a year, an industryresearch firm said on Tuesday.&lt;/p&gt;"
science,"In a sign that Google Inc. (GOOG)'s initial public offering will not be as hot or big as expected, the Internet search giant slashed its estimated per-share price range and reduced the number of shares to be sold by insiders."
sports,Nathan Robertson and Gail Emms reach the final of the badminton mixed doubles.
world,AP - Police defused a bomb in a town near Prime Minister Silvio Berlusconi's villa on the island of Sardinia on Wednesday shortly after British Prime Minister Tony Blair finished a visit there with the Italian leader.
world,"In a bid to keep protesters from disrupting the Republican National Convention, the Bloomberg administration is offering ""peaceful political activists"" discounts."
world,The World Food Programme is starting to airlift almost 100 more tons of food a day to Sudan's troubled Darfur region.
